audit_id,image_filename,assigned_style,sample_type,label,full_rank,candidate_score,official_median_score,score_margin,global_label_rank,global_specificity_margin,sampling_probability,sampled,sampling_seed,left,top,width,height
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,40,0.296630859375,0.2484130859375,0.0482177734375,47,-0.025390625,0.02820783667266369,0,20260726,0.8,0.4800000000000001,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,61,0.286865234375,0.2484130859375,0.0384521484375,15,-0.0166015625,0.024974161759018898,0,20260726,0.0,0.64,0.2,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,23,0.306884765625,0.2484130859375,0.0584716796875,34,-0.03515625,0.03234880045056343,0,20260726,0.16,0.64,0.19999999999999998,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,11,0.31494140625,0.2484130859375,0.0665283203125,28,-0.035400390625,0.036257125437259674,0,20260726,0.64,0.64,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,77,0.27587890625,0.2484130859375,0.0274658203125,17,-0.017578125,0.022019652649760246,0,20260726,0.8,0.64,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,111,0.2410888671875,0.2484130859375,-0.00732421875,17,-0.0391845703125,0.01599043980240822,0,20260726,0.0,0.8,0.2,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,96,0.2509765625,0.2484130859375,0.0025634765625,9,-0.0283203125,0.01730484701693058,0,20260726,0.16,0.8,0.19999999999999998,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,90,0.25927734375,0.2484130859375,0.0108642578125,6,-0.0166015625,0.01862313225865364,0,20260726,0.64,0.8,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,99,0.24853515625,0.2484130859375,0.0001220703125,5,-0.01416015625,0.016955889761447906,0,20260726,0.8,0.8,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,59,0.28759765625,0.2484130859375,0.0391845703125,11,-0.028076171875,0.02519904635846615,0,20260726,0.0,0.0,0.32,0.32
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,36,0.298095703125,0.2484130859375,0.0496826171875,21,-0.03369140625,0.02875065989792347,0,20260726,0.16999999999999996,0.0,0.32000000000000006,0.32
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,65,0.285888671875,0.2484130859375,0.0374755859375,25,-0.029541015625,0.02468724176287651,0,20260726,0.33999999999999997,0.0,0.32000000000000006,0.32
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,67,0.28369140625,0.2484130859375,0.0352783203125,11,-0.0283203125,0.0240513626486063,0,20260726,0.51,0.0,0.32000000000000006,0.32
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,64,0.2861328125,0.2484130859375,0.0377197265625,22,-0.034912109375,0.024757033213973045,0,20260726,0.6799999999999999,0.0,0.32000000000000006,0.32
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,39,0.296630859375,0.2484130859375,0.0482177734375,7,-0.0244140625,0.02820783667266369,0,20260726,0.0,0.16999999999999996,0.32,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,58,0.287841796875,0.2484130859375,0.0394287109375,15,-0.021240234375,0.025268837809562683,0,20260726,0.16999999999999996,0.16999999999999996,0.32000000000000006,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,49,0.291015625,0.2484130859375,0.0426025390625,20,-0.023193359375,0.026269182562828064,0,20260726,0.33999999999999997,0.16999999999999996,0.32000000000000006,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,33,0.2998046875,0.2484130859375,0.0513916015625,4,-0.015625,0.029402047395706177,0,20260726,0.51,0.16999999999999996,0.32000000000000006,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,46,0.291748046875,0.2484130859375,0.0433349609375,21,-0.0234375,0.02651732973754406,0,20260726,0.6799999999999999,0.16999999999999996,0.32000000000000006,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,41,0.295654296875,0.2484130859375,0.0472412109375,17,-0.0244140625,0.027851123362779617,0,20260726,0.0,0.33999999999999997,0.32,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,60,0.28759765625,0.2484130859375,0.0391845703125,26,-0.025634765625,0.02519904635846615,0,20260726,0.6799999999999999,0.33999999999999997,0.32000000000000006,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,52,0.290283203125,0.2484130859375,0.0418701171875,9,-0.02294921875,0.026036543771624565,0,20260726,0.0,0.51,0.32,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,70,0.281982421875,0.2484130859375,0.0335693359375,35,-0.034912109375,0.023578330874443054,0,20260726,0.6799999999999999,0.51,0.32000000000000006,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,84,0.271240234375,0.2484130859375,0.0228271484375,13,-0.015625,0.02095727063715458,0,20260726,0.0,0.6799999999999999,0.32,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,97,0.249755859375,0.2484130859375,0.0013427734375,5,-0.005126953125,0.017130369320511818,0,20260726,0.6799999999999999,0.6799999999999999,0.32000000000000006,0.32000000000000006
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,102,0.2467041015625,0.2484130859375,-0.001708984375,23,-0.0142822265625,0.01671161875128746,0,20260726,0.0,0.0,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,21,0.30908203125,0.2484130859375,0.0606689453125,35,-0.03466796875,0.03335690125823021,0,20260726,0.21110912703473989,0.0,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,57,0.2880859375,0.2484130859375,0.0396728515625,13,-0.030517578125,0.025346383452415466,0,20260726,0.42221825406947977,0.0,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,13,0.314453125,0.2484130859375,0.0660400390625,17,-0.0205078125,0.03599347174167633,0,20260726,0.6333273811042197,0.0,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,115,0.23583984375,0.2484130859375,-0.0125732421875,10,-0.007080078125,0.015397212468087673,0,20260726,0.8444365081389595,0.0,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,103,0.2462158203125,0.2484130859375,-0.002197265625,19,-0.0115966796875,0.016645705327391624,0,20260726,0.0,0.17221825406947977,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,10,0.315185546875,0.2484130859375,0.0667724609375,24,-0.02685546875,0.03638119995594025,1,20260726,0.21110912703473989,0.17221825406947977,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,37,0.2978515625,0.2484130859375,0.0494384765625,26,-0.0400390625,0.02865760400891304,0,20260726,0.42221825406947977,0.17221825406947977,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,8,0.318115234375,0.2484130859375,0.0697021484375,25,-0.02783203125,0.037978652864694595,0,20260726,0.6333273811042197,0.17221825406947977,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,114,0.2373046875,0.2484130859375,-0.0111083984375,14,-0.01123046875,0.015556181780993938,0,20260726,0.8444365081389595,0.17221825406947977,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,91,0.25537109375,0.2484130859375,0.0069580078125,16,-0.020263671875,0.017979498952627182,0,20260726,0.0,0.34443650813895954,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,15,0.314208984375,0.2484130859375,0.0657958984375,37,-0.031494140625,0.03586939722299576,0,20260726,0.21110912703473989,0.34443650813895954,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,5,0.31982421875,0.2484130859375,0.0714111328125,42,-0.03662109375,0.03895573318004608,0,20260726,0.6333273811042197,0.34443650813895954,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,113,0.2381591796875,0.2484130859375,-0.01025390625,28,-0.0123291015625,0.015649236738681793,0,20260726,0.8444365081389595,0.34443650813895954,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,66,0.285400390625,0.2484130859375,0.0369873046875,5,-0.0068359375,0.024539902806282043,0,20260726,0.0,0.5166547622084393,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,28,0.305908203125,0.2484130859375,0.0574951171875,42,-0.03759765625,0.031914543360471725,0,20260726,0.21110912703473989,0.5166547622084393,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,20,0.309326171875,0.2484130859375,0.0609130859375,49,-0.04150390625,0.033465463668107986,0,20260726,0.6333273811042197,0.5166547622084393,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,81,0.27294921875,0.2484130859375,0.0245361328125,47,-0.04833984375,0.021337246522307396,0,20260726,0.8444365081389595,0.5166547622084393,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,80,0.273193359375,0.2484130859375,0.0247802734375,17,-0.0380859375,0.021391529589891434,0,20260726,0.0,0.6888730162779191,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,74,0.279541015625,0.2484130859375,0.0311279296875,32,-0.015625,0.022934697568416595,0,20260726,0.21110912703473989,0.6888730162779191,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,73,0.27978515625,0.2484130859375,0.0313720703125,14,-0.013671875,0.02299673482775688,0,20260726,0.6333273811042197,0.6888730162779191,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,79,0.274169921875,0.2484130859375,0.0257568359375,7,-0.01416015625,0.021616414189338684,0,20260726,0.8444365081389595,0.6888730162779191,0.15556349186104046,0.3111269837220809
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,50,0.29052734375,0.2484130859375,0.0421142578125,18,-0.01904296875,0.02611408941447735,0,20260726,0.0,0.0,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,69,0.2822265625,0.2484130859375,0.0338134765625,16,-0.028076171875,0.02364812232553959,0,20260726,0.17221825406947977,0.0,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,62,0.28662109375,0.2484130859375,0.0382080078125,21,-0.021240234375,0.024904370307922363,0,20260726,0.34443650813895954,0.0,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,86,0.269775390625,0.2484130859375,0.0213623046875,15,-0.02001953125,0.02063933201134205,0,20260726,0.5166547622084393,0.0,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,53,0.2900390625,0.2484130859375,0.0416259765625,30,-0.025390625,0.025958998128771782,0,20260726,0.6888730162779191,0.0,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,44,0.294189453125,0.2484130859375,0.0457763671875,19,-0.03271484375,0.02733931876718998,0,20260726,0.0,0.21110912703473989,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,30,0.303466796875,0.2484130859375,0.0550537109375,11,-0.020751953125,0.030875423923134804,0,20260726,0.17221825406947977,0.21110912703473989,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,32,0.302734375,0.2484130859375,0.0543212890625,30,-0.041748046875,0.03056523948907852,0,20260726,0.34443650813895954,0.21110912703473989,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,12,0.314453125,0.2484130859375,0.0660400390625,14,-0.02880859375,0.03599347174167633,0,20260726,0.5166547622084393,0.21110912703473989,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,75,0.279052734375,0.2484130859375,0.0306396484375,25,-0.0341796875,0.022810624912381172,0,20260726,0.6888730162779191,0.21110912703473989,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,48,0.29150390625,0.2484130859375,0.0430908203125,29,-0.0322265625,0.02642427571117878,0,20260726,0.0,0.42221825406947977,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,54,0.289306640625,0.2484130859375,0.0408935546875,22,-0.031494140625,0.025726359337568283,0,20260726,0.6888730162779191,0.42221825406947977,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,31,0.302978515625,0.2484130859375,0.0545654296875,19,-0.0234375,0.030673803761601448,0,20260726,0.0,0.6333273811042197,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,55,0.289306640625,0.2484130859375,0.0408935546875,21,-0.018798828125,0.025726359337568283,0,20260726,0.6888730162779191,0.6333273811042197,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,105,0.24609375,0.2484130859375,-0.0023193359375,13,-0.0498046875,0.01662631891667843,0,20260726,0.0,0.8444365081389595,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,106,0.2459716796875,0.2484130859375,-0.00244140625,5,-0.0257568359375,0.016606932505965233,0,20260726,0.17221825406947977,0.8444365081389595,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,94,0.253173828125,0.2484130859375,0.0047607421875,10,-0.035888671875,0.017634417861700058,0,20260726,0.34443650813895954,0.8444365081389595,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,72,0.28125,0.2484130859375,0.0328369140625,4,-0.0078125,0.023384464904665947,0,20260726,0.5166547622084393,0.8444365081389595,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Fleuron,98,0.248779296875,0.2484130859375,0.0003662109375,7,-0.027587890625,0.01699078641831875,0,20260726,0.6888730162779191,0.8444365081389595,0.3111269837220809,0.15556349186104046
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,88,0.25634765625,0.2919921875,-0.03564453125,13,-0.0087890625,0.01675487495958805,0,20260726,0.0,0.0,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,45,0.3115234375,0.2919921875,0.01953125,5,-0.0068359375,0.030361894518136978,0,20260726,0.176,0.0,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,73,0.281005859375,0.2919921875,-0.010986328125,8,-0.00634765625,0.021059980615973473,0,20260726,0.352,0.0,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,74,0.275390625,0.2919921875,-0.0166015625,6,-0.0048828125,0.019885534420609474,0,20260726,0.528,0.0,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,61,0.304443359375,0.2919921875,0.012451171875,7,-0.005615234375,0.027681559324264526,0,20260726,0.704,0.0,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,109,0.222412109375,0.2919921875,-0.069580078125,37,-0.0191650390625,0.013429675251245499,0,20260726,0.8800000000000001,0.0,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,97,0.244873046875,0.2919921875,-0.047119140625,20,-0.011474609375,0.015367873944342136,0,20260726,0.0,0.176,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,5,0.327880859375,0.2919921875,0.035888671875,1,0.0029296875,0.03824438154697418,0,20260726,0.176,0.176,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,8,0.326171875,0.2919921875,0.0341796875,3,-0.001708984375,0.03729329630732536,0,20260726,0.352,0.176,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,16,0.321533203125,0.2919921875,0.029541015625,3,-0.005615234375,0.034872349351644516,0,20260726,0.528,0.176,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,4,0.327880859375,0.2919921875,0.035888671875,1,0.006591796875,0.03824438154697418,0,20260726,0.704,0.176,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,108,0.224365234375,0.2919921875,-0.067626953125,18,-0.0103759765625,0.013566574081778526,0,20260726,0.8800000000000001,0.176,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,96,0.24658203125,0.2919921875,-0.04541015625,16,-0.009521484375,0.015555208548903465,0,20260726,0.0,0.352,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,26,0.318603515625,0.2919921875,0.026611328125,18,-0.0146484375,0.03346012905240059,0,20260726,0.176,0.352,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,42,0.312744140625,0.2919921875,0.020751953125,47,-0.032958984375,0.030866257846355438,0,20260726,0.352,0.352,0.12,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,53,0.30810546875,0.2919921875,0.01611328125,51,-0.03173828125,0.029021726921200752,0,20260726,0.528,0.352,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,17,0.3212890625,0.2919921875,0.029296875,2,-0.00634765625,0.034757066518068314,0,20260726,0.704,0.352,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,98,0.244140625,0.2919921875,-0.0478515625,15,-0.009521484375,0.015292218886315823,0,20260726,0.8800000000000001,0.352,0.1200000000000001,0.12
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,90,0.255615234375,0.2919921875,-0.036376953125,16,-0.011474609375,0.016657603904604912,0,20260726,0.0,0.528,0.12,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,24,0.319580078125,0.2919921875,0.027587890625,31,-0.029296875,0.0339212641119957,0,20260726,0.176,0.528,0.12,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,3,0.3291015625,0.2919921875,0.037109375,21,-0.02978515625,0.038936082273721695,1,20260726,0.704,0.528,0.1200000000000001,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,80,0.270751953125,0.2919921875,-0.021240234375,29,-0.031494140625,0.019006500020623207,0,20260726,0.8800000000000001,0.528,0.1200000000000001,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,91,0.254150390625,0.2919921875,-0.037841796875,52,-0.044921875,0.016463063657283783,0,20260726,0.0,0.704,0.12,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,64,0.30224609375,0.2919921875,0.01025390625,63,-0.049560546875,0.02691780775785446,0,20260726,0.176,0.704,0.12,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,58,0.306396484375,0.2919921875,0.014404296875,56,-0.03759765625,0.02837325818836689,0,20260726,0.704,0.704,0.1200000000000001,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,86,0.257568359375,0.2919921875,-0.034423828125,50,-0.04736328125,0.01692059449851513,0,20260726,0.8800000000000001,0.704,0.1200000000000001,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,112,0.2103271484375,0.2919921875,-0.0816650390625,46,-0.0487060546875,0.012691142037510872,0,20260726,0.0,0.8800000000000001,0.12,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,117,0.2044677734375,0.2919921875,-0.0875244140625,51,-0.0523681640625,0.012393927201628685,0,20260726,0.176,0.8800000000000001,0.12,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,114,0.2080078125,0.2919921875,-0.083984375,57,-0.0546875,0.01256865356117487,0,20260726,0.352,0.8800000000000001,0.12,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,84,0.2626953125,0.2919921875,-0.029296875,36,-0.042236328125,0.01766633242368698,0,20260726,0.528,0.8800000000000001,0.1200000000000001,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,102,0.2388916015625,0.2919921875,-0.0531005859375,39,-0.0504150390625,0.014762637205421925,0,20260726,0.704,0.8800000000000001,0.1200000000000001,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,107,0.22607421875,0.2919921875,-0.06591796875,63,-0.0439453125,0.013687260448932648,0,20260726,0.8800000000000001,0.8800000000000001,0.1200000000000001,0.1200000000000001
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,79,0.272216796875,0.2919921875,-0.019775390625,1,0.009521484375,0.019280297681689262,0,20260726,0.0,0.0,0.2,0.2
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,49,0.3095703125,0.2919921875,0.017578125,2,-0.003173828125,0.029583731666207314,0,20260726,0.16,0.0,0.19999999999999998,0.2
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,50,0.309326171875,0.2919921875,0.017333984375,1,0.000244140625,0.02948286011815071,0,20260726,0.32000000000000006,0.0,0.19999999999999996,0.2
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,43,0.31201171875,0.2919921875,0.02001953125,1,0.00341796875,0.030563639476895332,0,20260726,0.4800000000000001,0.0,0.19999999999999996,0.2
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,37,0.31494140625,0.2919921875,0.02294921875,3,-0.011474609375,0.031802933663129807,0,20260726,0.64,0.0,0.19999999999999996,0.2
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,93,0.25146484375,0.2919921875,-0.04052734375,1,0.0032958984375,0.0161244198679924,0,20260726,0.8,0.0,0.19999999999999996,0.2
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,9,0.32568359375,0.2919921875,0.03369140625,1,0.001953125,0.03703390806913376,0,20260726,0.0,0.16,0.2,0.19999999999999998
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,13,0.323486328125,0.2919921875,0.031494140625,2,-0.001708984375,0.035866666585206985,0,20260726,0.16,0.16,0.19999999999999998,0.19999999999999998
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,23,0.3203125,0.2919921875,0.0283203125,2,-0.001220703125,0.034281522035598755,0,20260726,0.32000000000000006,0.16,0.19999999999999996,0.19999999999999998
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,14,0.322509765625,0.2919921875,0.030517578125,2,-0.012939453125,0.035362303256988525,0,20260726,0.4800000000000001,0.16,0.19999999999999996,0.19999999999999998
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,10,0.325439453125,0.2919921875,0.033447265625,2,-0.001953125,0.036904215812683105,0,20260726,0.64,0.16,0.19999999999999996,0.19999999999999998
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,78,0.2724609375,0.2919921875,-0.01953125,1,0.005859375,0.019323527812957764,0,20260726,0.8,0.16,0.19999999999999996,0.19999999999999998
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,20,0.32080078125,0.2919921875,0.02880859375,1,0.0078125,0.03451208770275116,0,20260726,0.0,0.32000000000000006,0.2,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,27,0.318359375,0.2919921875,0.0263671875,7,-0.009521484375,0.03334484621882439,0,20260726,0.16,0.32000000000000006,0.19999999999999998,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,30,0.316162109375,0.2919921875,0.024169921875,3,-0.002197265625,0.032336119562387466,0,20260726,0.64,0.32000000000000006,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,29,0.318115234375,0.2919921875,0.026123046875,1,0.000244140625,0.033229563385248184,0,20260726,0.8,0.32000000000000006,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,65,0.30126953125,0.2919921875,0.00927734375,6,-0.012451171875,0.026586368680000305,0,20260726,0.0,0.4800000000000001,0.2,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,57,0.306884765625,0.2919921875,0.014892578125,29,-0.02978515625,0.028560593724250793,1,20260726,0.16,0.4800000000000001,0.19999999999999998,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,15,0.322021484375,0.2919921875,0.030029296875,16,-0.023681640625,0.03511732444167137,0,20260726,0.64,0.4800000000000001,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,56,0.307861328125,0.2919921875,0.015869140625,22,-0.01416015625,0.028920853510499,0,20260726,0.8,0.4800000000000001,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,81,0.270751953125,0.2919921875,-0.021240234375,43,-0.03271484375,0.019006500020623207,0,20260726,0.0,0.64,0.2,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,67,0.298828125,0.2919921875,0.0068359375,56,-0.043212890625,0.02579379826784134,0,20260726,0.16,0.64,0.19999999999999998,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,54,0.307861328125,0.2919921875,0.015869140625,46,-0.04248046875,0.028920853510499,0,20260726,0.64,0.64,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,71,0.28515625,0.2919921875,-0.0068359375,6,-0.00830078125,0.022018272429704666,0,20260726,0.8,0.64,0.19999999999999996,0.19999999999999996
WC-AUD-002,Q269654_wd0.jpg,Gothic,core,Pinnacle,103,0.2344970703125,0.2919921875,-0.0574951171875,28,-0.0457763671875,0.014362748712301254,0,20260726,0.0,0.8,0.2,0.19999999999999996
